Country,Year,Happiness index,GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Country code,Inflation rate,Adult education,Housing prices,Trust in government,Self-employment rate,Poverty rate,Unemployed youth rate,Households overcrowding,Internet access,Home access to computers,Unemployment benefits,Average wage,Health spending,Happy country
Turkey,2013,4.888177394866943,10.090672492980957,0.7954511642456055,65.12000274658203,0.5407233834266663,-0.22933900356292725,0.6980648040771484,0.6346153616905212,0.391873836517334,TUR,7.485767,65.167839,75.9460000000001,53.831178354506,32.72508,0.252,22.160118,11.405780157246307,49.084,49.8193,0.0,40640.148718197495,4.371,1
United Kingdom,2013,6.9065470695495605,10.63760757446289,0.9644287824630737,71.0199966430664,0.8162288069725037,0.3414573073387146,0.5589272975921631,0.8463799357414246,0.23102866113185883,GBR,0.2378121,26.256872,81.413,50.3511236708084,19.878318357723604,0.121,9.5968218,3.31182144582272,76.6928,81.1916,19.0,46884.351280431,9.881,0
United States,2013,7.2492852210998535,10.939349174499512,0.9253968596458435,68.63999938964844,0.7922556400299072,0.273914635181427,0.7468940615653992,0.8136776685714722,0.26032835245132446,USA,-0.6790125,10.371985,90.6433157385721,28.8647499093217,7.500729,0.205,8.8213549,3.77136841416359,74.15,72.03,62.0,61346.9094055764,16.065,0
Australia,2014,7.28855037689209,10.772080421447754,0.9237987399101257,72.5999984741211,0.9229322671890259,0.3185560703277588,0.44202136993408203,0.7752099633216858,0.24530430138111115,AUS,1.184765,22.895836,91.72025,46.4676233517878,12.05244,0.13,7.217288,11.405780157246307,85.89,82.96,31.0,54085.1342419058,9.036,0
Austria,2014,7.498802661895752,10.883492469787598,0.949809193611145,71.81999969482422,0.9217344522476196,0.1682477593421936,0.6789368987083435,0.7873128056526184,0.16260331869125366,AUT,-0.802005,17.028002,92.1,41.7099238673145,15.54215,0.104,5.0905533,11.9282573461533,80.8626,80.8504,51.0,52128.1355266082,10.286,0
Belgium,2014,6.904219150543213,10.809558868408203,0.8852088451385498,71.4000015258789,0.8694749474525452,0.06221495568752289,0.4687846302986145,0.8051775097846985,0.23995870351791382,BEL,-5.838249,25.322903,100.0,45.9024212028926,18.74872,0.092,4.3356481,1.17988418787718,81.825,82.0915,82.0,55427.2863649154,10.431,0
Brazil,2014,6.837331295013428,9.606988906860352,0.9055281281471252,64.5,0.8059492707252502,-0.053968582302331924,0.6560360789299011,0.8166549205780029,0.24988122284412384,BRA,6.096094,59.32708,95.6700615344487,51.1266636540454,35.31542,0.307,14.020857,11.405780157246307,27.1,34.9,42.07643312101911,40640.148718197495,7.945,1
Canada,2014,7.415144443511963,10.744354248046875,0.948128342628479,72.5199966430664,0.9179611206054688,0.29001283645629883,0.4656018316745758,0.8567036986351013,0.2293320894241333,CAN,1.691901,11.035321,87.8643430555424,52.3448147672759,9.747578,0.168,7.2022161,0.654061091181972,81.4,84.0,30.0,51289.4093362014,10.506,0
Chile,2014,6.493686199188232,9.884723663330078,0.8315818309783936,68.83999633789062,0.7466140389442444,0.1492118239402771,0.7342114448547363,0.8083137273788452,0.2998911738395691,CHL,-12.55903,43.493385,53.419,47.8705612609628,26.06474,0.23,17.024143,9.82161909341812,30.0,43.9,25.0,22231.249455486,7.814,1
Colombia,2014,6.138411521911621,9.330238342285156,0.8937067985534668,65.33999633789062,0.7858659625053406,-0.04038084298372269,0.8597608804702759,0.808266282081604,0.2870900332927704,COL,5.545141,48.033009,47.50575,55.174941548805,47.43792,0.15151481481481477,18.518538,11.405780157246307,21.14492933,13.12344786,42.07643312101911,40640.148718197495,1.249,1
Costa Rica,2014,7.432132244110107,9.629647254943848,0.9176782369613647,69.87999725341797,0.9227356910705566,0.09786001592874527,0.8196550011634827,0.8752989172935486,0.24008014798164368,CRI,3.1273992436044358,62.960529,67.6341981640154,53.2538589849129,23.6329,0.27,17.710274,11.405780157246307,11.81,31.62,42.07643312101911,40640.148718197495,2.163,0
Denmark,2014,7.588606834411621,10.851319313049316,0.9647079706192017,71.05999755859375,0.920254647731781,0.21479260921478271,0.17004217207431793,0.8623468279838562,0.1946737915277481,DNK,-0.971406,20.812916,90.0977252443131,39.1405106681844,12.2959,0.027,6.2511749,7.5532428920269,92.7135,93.0825,84.0,54924.954335293,10.17,0
Estonia,2014,5.486819744110107,10.2475004196167,0.90871262550354,66.95999908447266,0.7352253794670105,-0.16813813149929047,0.6867839097976685,0.6513860821723938,0.20515842735767365,EST,8.194049,10.989735,69.3230766923083,41.7540209995277,19.878318357723604,0.141,6.3936768,9.08089503645897,69.3906,70.0402,45.0,21483.0297721717,5.767,1
Estonia,2014,6.034641265869141,10.510815620422363,0.9340643286705017,68.80000305175781,0.8865043520927429,-0.09572441130876541,0.5757541656494141,0.8042798042297363,0.15627901256084442,EST,1.905961,9.9434958,125.267186832033,40.3306536840262,19.878318357723604,0.087,3.4497755,9.94999706745148,90.4259,86.909,46.0,29948.4043811778,6.73,0
Finland,2014,7.4202094078063965,10.735365867614746,0.9277393817901611,70.87999725341797,0.9209681153297424,-0.0010561320232227445,0.3607339560985565,0.796285092830658,0.20165443420410156,FIN,4.08757,15.202716,99.2030000000001,59.7941598843626,18.02059,0.029,4.6923285,8.2504115998745,86.7993,87.5615,59.0,45280.204117747,9.586,0
Finland,2014,7.889349937438965,10.750446319580078,0.9616207480430603,72.0999984741211,0.9624236822128296,-0.11553198844194412,0.16363589465618134,0.7442921996116638,0.19289757311344147,FIN,-4.895009,8.7888527,106.364499999305,80.863288011065,17.29536,0.035,3.8327527,8.93048569560051,95.9986,93.4973,58.0,46229.570198901,9.55,0
France,2014,6.475208759307861,10.6899995803833,0.8849229216575623,73.4000015258789,0.7867804765701294,-0.09128700941801071,0.6226970553398132,0.7726613283157349,0.2700362503528595,FRA,-2.767709,21.89171,100.925,28.3978157607008,14.94217,0.115,7.2553821,6.30842000246048,85.8736,81.5481,68.0,46214.2570421327,11.472,0
Germany,2014,6.873763084411621,10.85765552520752,0.9060292840003967,71.5999984741211,0.8705150485038757,0.14828841388225555,0.4459221363067627,0.7377459406852722,0.18725493550300598,DEU,-5.287573,13.523512,107.527268818172,55.2613565971883,12.83731,0.123,3.3506637,6.14942125976086,92.1352,90.9926,59.0,51901.8195564621,11.236,0
Greece,2014,5.302619457244873,10.261198997497559,0.8026058673858643,72.0,0.4816168546676636,-0.26015955209732056,0.8984708189964294,0.7005043625831604,0.3362075090408325,GRC,-0.5248629,28.349747,97.6230000000001,13.2486555093508,37.4388,0.176,8.1349669,18.0864721536636,69.1262,68.5681,39.0,26267.5963676882,8.321,0
Hungary,2014,5.344383239746094,10.223447799682617,0.8587338328361511,66.4000015258789,0.5577213764190674,-0.1978226602077484,0.9075303077697754,0.7068147659301758,0.2445363849401474,HUN,-7.586052,16.783051,100.0,27.9211903401081,13.25721,0.105,6.115346,27.8641015291214,75.6375,74.9754,20.0,20871.6903108638,6.859,1
Iceland,2014,7.575489521026611,10.824200630187988,0.9832860827445984,73.0,0.9486271739006042,0.16027399897575378,0.6440638899803162,0.8630176186561584,0.17179514467716217,ISL,-1.991862,24.087782,157.788394470986,59.2407281936249,19.878318357723604,0.054,5.3882513,0.0,98.4845,97.2972,63.0,67488.0131063208,9.813,0
India,2014,4.225281238555908,8.70277214050293,0.616639256477356,60.900001525878906,0.9063913226127625,0.07482379674911499,0.7801240086555481,0.7524339556694031,0.3831625282764435,IND,5.561349,71.298172,129.464749998719,42.72276501723255,19.878318357723604,0.236,8.244254448766613,11.405780157246307,73.11678015923827,72.59778242320324,42.07643312101911,40640.148718197495,3.567,0
Ireland,2014,6.830125331878662,11.173857688903809,0.9529425501823425,72.0,0.89227694272995,0.2326010912656784,0.40875691175460815,0.7993203997612,0.22534924745559692,IRL,-8.170344,20.182577,100.0,57.1841082491839,23.31817,0.111,7.996387,1.46831376478076,84.8585,83.5441,40.0,47133.7827292424,7.316,0
Israel,2014,7.3529791831970215,10.42480182647705,0.9365730285644531,72.08000183105469,0.5925297737121582,0.17166700959205627,0.9227184057235718,0.6953989267349243,0.3265836238861084,ISR,-5.32903,18.222622,60.69,44.8931701696651,17.03045,0.238,24.678871,11.405780157246307,66.26,74.4,24.0,33716.6288503397,7.065,0
Italy,2014,6.333800315856934,10.65208911895752,0.8803125023841858,72.62000274658203,0.7005504965782166,0.2404351383447647,0.889984667301178,0.7754571437835693,0.2793777287006378,ITA,-8.187539,45.698818,118.646535330184,33.3916393469551,29.35404,0.171,11.21578,15.2255520224571,53.4823,61.2675,0.0,40845.5315456669,8.952,0
Japan,2014,5.844999313354492,10.490875244140625,0.8883568644523621,73.68000030517578,0.7298880219459534,-0.20990301668643951,0.7401081919670105,0.7849903106689453,0.16947788000106812,JPN,-11.06547,43.764038,93.979,27.0271481785631,13.12176,0.14,4.9156394,1.73792149871588,67.1,87.2,39.0,37950.3401302869,9.058,1
Latvia,2014,5.940446376800537,10.211235046386719,0.9170739650726318,66.19999694824219,0.685299277305603,-0.1563720554113388,0.8676396012306213,0.6537512540817261,0.2313835322856903,LVA,-6.944733,11.318077,108.4875,31.526129414469,12.87397,0.13,3.5333407,33.7536126375198,77.3423,76.1467,14.0,25153.5621291168,2.658,0
Lithuania,2014,5.71137809753418,10.335315704345703,0.9285235404968262,65.5,0.641470193862915,-0.25363197922706604,0.9241740703582764,0.5946096777915955,0.2764516770839691,LTU,-11.74955,8.6442165,100.0,36.7034540214476,14.60459,0.19,3.9112835,17.9268583655357,68.2621,67.6401,27.0,23714.9011300426,2.066,1
Luxembourg,2014,7.242630958557129,11.644917488098145,0.9021924138069153,72.5999984741211,0.8839298486709595,-0.021762866526842117,0.3851461112499237,0.7503094673156738,0.2018943428993225,LUX,8.366092,22.764822,119.861799654499,75.5200844504176,8.583423,0.16,1.4892391,8.08318629860878,92.9859,95.4483,84.0,67447.7599313664,5.286,1
Netherlands,2014,7.451879501342773,10.88104248046875,0.9438540935516357,70.80000305175781,0.8960180878639221,0.34434670209884644,0.4454365670681,0.8177500367164612,0.21333560347557068,NLD,3.73652,26.816864,116.124,63.6186313994424,16.83862,0.092,3.6163068,2.11842432618141,82.8876,86.3036,72.0,55235.2514398843,9.053,0
Netherlands,2014,7.463097095489502,10.941197395324707,0.9394431710243225,72.30000305175781,0.9199851751327515,0.16148877143859863,0.3705577850341797,0.8619766235351562,0.20479418337345123,NLD,8.034001,20.976793,123.65575,65.6541049004005,19.7671,0.099,3.2541523,4.27853353321552,97.9994,97.6108,69.0,57581.3765270484,10.032,0
New Zealand,2014,7.2256879806518555,10.623369216918945,0.9366028904914856,72.80000305175781,0.9265760183334351,0.26562947034835815,0.27827078104019165,0.8329446911811829,0.20741362869739532,NZL,-2.815248,23.423424,114.178214554464,56.9690142072982,20.95553,0.141,5.4402514,1.35033201270955,80.0,78.0,33.0,42862.1216538562,9.239,1
Norway,2014,7.4442620277404785,11.056159019470215,0.9659619331359863,73.19999694824219,0.9604290127754211,0.09405872970819473,0.26820144057273865,0.8274140357971191,0.21186237037181854,NOR,20.36169,17.522373,113.975,67.9502983314576,6.454135,0.081,2.5339708,7.36623555421829,96.0131,94.9057,68.0,54690.6441797876,10.024,0
Poland,2014,6.111485004425049,10.366142272949219,0.8634442090988159,69.30000305175781,0.870215117931366,-0.2544407844543457,0.7204513549804688,0.7424145936965942,0.1760106235742569,POL,3.583333,7.5521989,112.765,42.751770532449,23.71814,0.074,3.472631,30.6500613689423,84.1884,81.7769,32.0,30212.1776262265,6.328,0
Portugal,2014,5.446637153625488,10.369966506958008,0.9046353697776794,72.0,0.8380693197250366,-0.22528617084026337,0.922192394733429,0.6835662126541138,0.3262527287006378,PRT,-1.834024,53.091141,107.115,35.4542411007049,21.92348,0.155,4.7691083,5.41521348059177,74.0535,71.105,68.0,26699.0750431604,9.394,1
Russia,2014,6.0369768142700195,10.171111106872559,0.9317554235458374,62.68000030517578,0.7443320751190186,-0.26455968618392944,0.8692672848701477,0.6876379251480103,0.15134692192077637,RUS,9.962452,6.6331944,97.9095,64.0166026865416,8.129652,0.207,5.3941045,11.405780157246307,73.11678015923827,72.59778242320324,27.0,40640.148718197495,5.182,1
Slovakia,2014,6.519098281860352,10.331512451171875,0.9541599750518799,69.5,0.7618966102600098,-0.07487351447343826,0.9005336761474609,0.7635828852653503,0.27444788813591003,SVK,-0.03396197,7.5463114,145.061137347136,30.7444519017386,15.15367,0.124,5.6965466,25.6991326808929,85.7787,81.7991,11.0,23618.9987388768,7.732,0
South Africa,2014,5.346306800842285,9.443687438964844,0.809542179107666,49.2599983215332,0.7488464713096619,-0.0954817458987236,0.8657910227775574,0.7728351950645447,0.20624284446239471,ZAF,26.78758,57.293068,73.7343156642108,59.3964451264434,19.878318357723604,0.272,14.160798,11.405780157246307,73.11678015923827,72.59778242320324,42.07643312101911,40640.148718197495,6.546,0
South Africa,2014,4.946800708770752,9.332463264465332,0.8910503387451172,57.29999923706055,0.7569462656974792,-0.014951311983168125,0.9124072194099426,0.8203377723693848,0.29427647590637207,ZAF,-0.09177165,52.348087,121.228446928883,51.7606686490518,19.878318357723604,0.277,12.630763,11.405780157246307,73.11678015923827,72.59778242320324,42.07643312101911,40640.148718197495,8.253,0
South Korea,2014,5.873887062072754,10.621353149414062,0.8069299459457397,73.30000305175781,0.5381137132644653,0.014370064251124859,0.8506904244422913,0.6233775615692139,0.23482562601566315,KOR,3.43027,12.388158,102.853553390779,35.8582211551073,27.31034,0.173,8.244254448766613,7.74641558527946,99.50465037,74.70783801,23.0,40215.9819810045,7.086,0
Spain,2014,6.230173110961914,10.585966110229492,0.9031581878662109,74.0999984741211,0.7555607557296753,-0.03206297382712364,0.7912687659263611,0.6250556111335754,0.30238765478134155,ESP,8.046724,40.925529,111.105222236944,26.9585960029324,20.08153,0.196,8.2606792,2.84244529902935,83.3862,78.385,54.0,39325.9436907519,8.957,0
Sweden,2014,7.382232189178467,10.813615798950195,0.9205212593078613,71.9800033569336,0.9411154389381409,0.1614600569009781,0.268513023853302,0.8145614862442017,0.1791519820690155,SWE,5.168372,12.964911,75.8724999999999,63.8707521003879,14.38136,0.09,4.0540781,12.0999552309513,90.6394,91.5874,66.0,42160.8183463129,10.416,0
Switzerland,2014,7.492803573608398,11.09799575805664,0.9587963223457336,73.05999755859375,0.9494014382362366,0.0601220428943634,0.2830895781517029,0.8229132294654846,0.18879416584968567,CHE,-0.8454393,12.776213,97.452006369984,75.1631301277681,17.20635,0.099,8.1204834,5.27784042060375,90.62,90.25,71.0,65547.8341156918,10.616,1
Turkey,2014,5.579794406890869,10.124029159545898,0.8632882833480835,65.36000061035156,0.6491960883140564,-0.023702450096607208,0.7640135288238525,0.483358770608902,0.3773249387741089,TUR,2.519825,64.367012,86.1545000000001,55.6478295938993,31.48532,0.253,20.970842,11.405780157246307,60.236,49.8193,0.0,40640.148718197495,4.325,1
United Kingdom,2014,7.029364109039307,10.649076461791992,0.9550681710243225,71.30000305175781,0.841306746006012,0.40317288041114807,0.5868131518363953,0.8626207709312439,0.1763429492712021,GBR,5.812574,24.937599,86.078,50.3511236708084,19.878318357723604,0.105,9.9868994,3.31182144582272,79.6067,82.5671,19.0,46863.4384482268,9.835,0
United States,2014,7.151114463806152,10.956297874450684,0.9020970463752747,68.62000274658203,0.8660768866539001,0.2213398665189743,0.7022674679756165,0.8342944383621216,0.28126534819602966,USA,-0.3379915,10.429553,95.0839538108388,34.8671200449052,7.395839,0.202,8.6296797,3.78335639834404,74.15,72.03,9.0,62263.4103581447,16.253,0
Australia,2015,7.309060573577881,10.779377937316895,0.951861560344696,72.69999694824219,0.9218710064888,0.33189859986305237,0.35655438899993896,0.790050208568573,0.20963697135448456,AUS,-7.295417,20.980896,100.0,47.855683708198,12.13235,0.13,5.9854727,11.405780157246307,85.89,82.96,32.0,53635.8414091431,9.328,0
Austria,2015,6.949999809265137,10.882267951965332,0.898920476436615,71.95999908447266,0.8850268721580505,0.11760743707418442,0.5669313073158264,0.7796927690505981,0.1701495498418808,AUT,-2.028441,16.143999,95.33,40.7695403712258,15.75372,0.108,7.2301421,12.6881659030914,80.9946,80.8504,51.0,52309.6551884715,10.368,0
Brazil,2015,7.037816524505615,9.63680362701416,0.9162529110908508,64.76000213623047,0.8336557745933533,-0.07233727723360062,0.6621667146682739,0.807466983795166,0.26752421259880066,BRA,8.846192,56.729549,96.5355749736197,50.2891381657575,34.61566,0.308,13.060091,11.405780157246307,35.83781945,42.6,42.07643312101911,40640.148718197495,7.788,1
Canada,2015,7.593793869018555,10.75681209564209,0.9362393617630005,72.68000030517578,0.9160138964653015,0.31564629077911377,0.4062361419200897,0.8512969017028809,0.2628503143787384,CAN,1.504795,10.45779,90.124972425501,50.5975994689002,9.4821,0.171,6.7979374,0.654061091181972,83.7,85.4,30.0,51923.8100066409,10.405,0
Chile,2015,6.635655879974365,9.931132316589355,0.8569552302360535,68.9000015258789,0.7863674759864807,0.10783441364765167,0.7018247246742249,0.8091729879379272,0.3001166880130768,CHL,7.072423,43.493385,57.6264999999999,47.8705612609628,26.06474,0.23,17.024143,9.82161909341812,30.0,43.9,25.0,25245.5510961762,6.775,1
Colombia,2015,6.168395042419434,9.350784301757812,0.8800668120384216,65.45999908447266,0.7950838208198547,-0.041800469160079956,0.7632239460945129,0.8034002780914307,0.30716219544410706,COL,6.99855,48.033009,55.17275,55.174941548805,52.58696,0.15151481481481477,18.518538,11.405780157246307,21.14492933,13.12344786,42.07643312101911,40640.148718197495,1.427,1
Costa Rica,2015,6.850679874420166,9.661901473999023,0.9157590270042419,69.81999969482422,0.9120059609413147,0.0957031324505806,0.8157126307487488,0.8442167043685913,0.2329472303390503,CRI,3.1273992436044358,61.940212,71.8522874258498,53.2538589849129,23.6329,0.27,17.710274,11.405780157246307,14.8219035,34.429729,42.07643312101911,40640.148718197495,2.204,0
Czech Republic,2015,6.69765567779541,10.420400619506836,0.8880433440208435,68.5199966430664,0.7259456515312195,-0.15571865439414978,0.915898859500885,0.7199578285217285,0.2526526153087616,CZE,0.6894931,7.1797996,93.8750000000001,24.2542617700795,21.19325,0.101,3.2109344,15.6666770577431,72.6166,73.8672,16.0,24404.4136289563,7.722,0
Denmark,2015,7.507559299468994,10.862313270568848,0.9563443064689636,71.27999877929688,0.9415722489356995,0.11803747713565826,0.23721833527088165,0.8324829339981079,0.23261277377605438,DNK,-0.2548752,20.446318,93.4987337468343,45.7836906639968,12.0078,0.029,4.4828024,7.42699354887009,93.1202,93.0825,84.0,55975.8913486461,10.172,0
Estonia,2015,5.363927841186523,10.281850814819336,0.8894545435905457,67.22000122070312,0.6968257427215576,-0.19181105494499207,0.7928526997566223,0.6473603248596191,0.19896674156188965,EST,10.56099,10.076135,74.3710640723398,27.2975942716064,19.878318357723604,0.141,6.7754774,9.29815694689751,73.8201,74.3429,46.0,21807.7087871146,5.79,1
Finland,2015,7.44463586807251,10.721697807312012,0.9408690929412842,71.12000274658203,0.9186253547668457,0.03957008942961693,0.3057704567909241,0.7689573764801025,0.19467255473136902,FIN,-0.5240724,14.109433,100.34975,42.0593740626318,17.83315,0.046,4.8251047,8.99844989180565,89.2364,88.7494,59.0,44836.441529201,9.805,0
France,2015,6.582700252532959,10.658916473388672,0.9439290761947632,71.4800033569336,0.7891207337379456,0.1260448545217514,0.6992701292037964,0.7774022221565247,0.2886824309825897,FRA,6.356844,32.571041,95.825,40.146622731306,14.51202,0.12,6.9818702,8.01367536187172,40.9315,68.3557,74.0,42027.7128210275,10.386,0
France,2015,6.635222434997559,10.710555076599121,0.9314945936203003,73.5999984741211,0.8338901400566101,-0.12343344837427139,0.6014860272407532,0.7620977759361267,0.24198393523693085,FRA,5.985246,21.615114,103.975,37.4793527389085,14.48486,0.112,7.1852927,6.37402087450028,86.4128,84.125,68.0,46852.3529811014,11.333,0
Germany,2015,7.074324607849121,10.87826919555664,0.8921660780906677,71.9000015258789,0.8407278656959534,0.1451394408941269,0.41402119398117065,0.7365657091140747,0.19643481075763702,DEU,2.580996,13.478389,114.103785259463,62.2935652402484,12.50516,0.113,3.6124759,6.14942125976086,92.8571,92.8656,59.0,52454.1460775367,11.329,0
Greece,2015,5.1482415199279785,10.278116226196289,0.7528995275497437,72.19999694824219,0.4383000135421753,-0.29005348682403564,0.8722394704818726,0.6029390096664429,0.3328307569026947,GRC,6.367336,27.290607,96.6342500000001,13.9880902374867,37.56434,0.159,8.4861383,17.7898079156876,70.9576,70.5005,39.0,26418.3391833541,8.103,0
Hungary,2015,5.448901653289795,10.248160362243652,0.8995115756988525,66.80000305175781,0.5539517402648926,-0.1868685781955719,0.9241858124732971,0.6659107804298401,0.24332576990127563,HUN,-3.764473,16.637701,113.3775,30.3772330086861,12.89855,0.079,5.0807853,27.2100448608398,79.1842,74.9754,18.0,21061.8024863744,6.995,1
India,2015,5.026793479919434,8.203912734985352,0.5689926743507385,56.13999938964844,0.7288926243782043,-0.05125095695257187,0.8621428608894348,0.6684678792953491,0.2525022029876709,IND,6.372881,71.298172,37.1092499979491,42.72276501723255,19.878318357723604,0.236,8.244254448766613,11.405780157246307,73.11678015923827,72.59778242320324,42.07643312101911,40640.148718197495,3.628,0
Ireland,2015,7.144246578216553,10.971881866455078,0.9670411348342896,70.13999938964844,0.943274736404419,0.24191658198833466,0.4728485643863678,0.8782555460929871,0.20863375067710876,IRL,8.125138,33.656101,151.417,33.2579368160728,23.20792,0.126,5.0103998,2.23791506141424,49.9535,58.5742,37.0,42978.751166833,7.517,0
Israel,2015,7.358916282653809,10.46103286743164,0.8818298578262329,72.4000015258789,0.5614778995513916,0.14988914132118225,0.9021826982498169,0.6794583797454834,0.3623943626880646,ISR,3.957762,17.935621,71.3705000000001,44.8931701696651,16.98055,0.238,23.568193,11.405780157246307,68.13996633,76.7,25.0,33454.8881677654,7.017,0
Italy,2015,6.354238033294678,10.666001319885254,0.8723841309547424,72.80000305175781,0.7377389073371887,-0.059522271156311035,0.921075165271759,0.5963807106018066,0.23587994277477264,ITA,3.662258,44.825645,118.1,33.3916393469551,29.89356,0.18,12.469954,15.2255520224571,58.9711,64.8464,0.0,41193.9435646766,8.916,0
Japan,2015,6.056752681732178,10.531758308410645,0.9019249081611633,73.80000305175781,0.7717223763465881,-0.14023146033287048,0.7695570588111877,0.8271183371543884,0.18770307302474976,JPN,2.673219,44.809975,95.3415000000001,27.0271481785631,12.81823,0.14,4.5575395,1.73792149871588,67.1,83.4,39.0,38085.3227150022,9.157,1
Latvia,2015,5.977817535400391,10.257270812988281,0.8950987458229065,66.5,0.6995201110839844,-0.15446028113365173,0.7983781099319458,0.623312771320343,0.23175311088562012,LVA,4.08605,12.391879,118.0125,26.400049963566,12.6589,0.111,2.2777803,32.6821327209473,78.6113,77.3898,13.0,26127.7969021104,2.495,0
Lithuania,2015,5.8655524253845215,10.373261451721191,0.937873363494873,66.0999984741211,0.6142393350601196,-0.2663264870643616,0.9493926763534546,0.5941672921180725,0.24985574185848236,LTU,-6.539125,7.4843569,105.4,27.9638569949356,12.33473,0.177,2.13113,16.4849117398262,71.748,67.6401,24.0,24981.5571757992,2.145,1
Luxembourg,2015,7.40401554107666,11.648168563842773,0.9121045470237732,72.5999984741211,0.930321216583252,-0.04505761340260506,0.38959842920303345,0.7891863584518433,0.21163980662822723,LUX,1.614658,24.854612,131.986829967075,78.0171007884326,8.74265,0.153,5.5465126,7.20348656177521,95.1973,95.4483,85.0,66839.504420292,5.371,1
Netherlands,2015,7.631011962890625,10.89862060546875,0.9442022442817688,71.0,0.883287250995636,0.36519986391067505,0.4189404845237732,0.7881947159767151,0.18169042468070984,NLD,4.409091,26.708052,118.66975,63.6186313994424,17.08665,0.092,2.0576131,2.11842432618141,86.077,87.7319,72.0,55569.5026926211,9.277,0
Netherlands,2015,7.425268650054932,10.953283309936523,0.9414774775505066,72.4000015258789,0.885592520236969,0.21253405511379242,0.36006811261177063,0.8383005261421204,0.23050227761268616,NLD,7.572058,20.440771,132.658,61.6572239633327,19.64958,0.104,3.5376904,4.33706231415272,98.405,97.6108,68.0,57474.5458086939,10.165,0
New Zealand,2015,7.327182769775391,10.633280754089355,0.9549206495285034,73.0,0.9422794580459595,0.2941385805606842,0.2218874841928482,0.8174312710762024,0.171716570854187,NZL,4.77986,21.118555,121.59619600951,60.9015469473419,21.64164,0.141,6.3411541,1.35033201270955,80.0,78.0,33.0,43147.5639574373,8.953,1
Norway,2015,7.442139625549316,11.06088924407959,0.9417840242385864,73.30000305175781,0.9540444612503052,0.11068715900182724,0.2705717980861664,0.8227158188819885,0.19548650085926056,NOR,0.1284227,17.480188,116.8,59.7987006273954,6.454135,0.079,3.506012,7.34085440635681,98.3832,94.9057,68.0,55752.92248311,10.521,0
Poland,2015,6.242094039916992,10.406877517700195,0.8782682418823242,69.69999694824219,0.882885754108429,-0.23071840405464172,0.6960573792457581,0.7251600623130798,0.16808968782424927,POL,-0.3833333,7.3676858,122.55025,49.7986028419138,23.48241,0.074,3.0649037,29.3557792901993,86.75,81.7769,31.0,31958.8646972613,6.462,0
Portugal,2015,5.711499214172363,10.406868934631348,0.8999848365783691,72.19999694824219,0.905065655708313,-0.17587386071681976,0.8809705376625061,0.649151086807251,0.2942725718021393,PRT,3.518661,52.04673,117.015,50.1088152840043,21.07257,0.122,4.3447757,4.93813529610634,76.935,71.4912,68.0,26819.6956570045,9.306,1
Russia,2015,5.995538711547852,10.149029731750488,0.9243632555007935,63.099998474121094,0.6854547262191772,-0.17106080055236816,0.9134182929992676,0.6787319183349609,0.13000592589378357,RUS,20.9856,6.3395805,100.0,64.923309285879,8.100484,0.207,5.4000378,11.405780157246307,73.11678015923827,72.59778242320324,27.0,40640.148718197495,5.296,1
Slovenia,2015,5.811264514923096,10.402996063232422,0.9360752105712891,68.0,0.9358242154121399,0.042651593685150146,0.7077978849411011,0.6522224545478821,0.30720487236976624,SVN,8.209816,18.436632,95.4974458041832,33.1916298884213,18.60587,0.07,4.2317815,29.3475091457367,54.355,65.2631,40.0,34323.215087887,7.823,0
South Africa,2015,5.218430995941162,9.41427230834961,0.8773594498634338,49.880001068115234,0.7394099831581116,-0.15386201441287994,0.9043423533439636,0.7274686694145203,0.2308959811925888,ZAF,-2.461501,57.293068,72.5950685123287,59.3964451264434,19.878318357723604,0.272,14.160798,11.405780157246307,73.11678015923827,72.59778242320324,42.07643312101911,40640.148718197495,7.115,0
South Korea,2015,5.332177639007568,10.309701919555664,0.7754989266395569,70.19999694824219,0.7152417302131653,-0.052023258060216904,0.7986151576042175,0.65054851770401,0.3381521701812744,KOR,7.041901,23.094648,75.0773797763965,32.4226994611414,33.11389,0.175,8.244254448766613,11.6814434528351,93.99318525,79.59442265,21.0,34677.7344631036,4.944,0
South Korea,2015,5.840231418609619,10.642900466918945,0.7977238297462463,73.5999984741211,0.6001616716384888,-0.08888514339923859,0.7968258857727051,0.6612085700035095,0.21714572608470917,KOR,2.299623,11.811645,104.275264307027,38.9084017674115,26.97212,0.167,8.244254448766613,6.43194690346718,99.47817968,72.42437955,22.0,41624.493664802,7.52,1
Spain,2015,6.513370990753174,10.60482406616211,0.910314679145813,74.4000015258789,0.7222506999969482,-0.07497629523277283,0.7765044569969177,0.6591880321502686,0.3571908473968506,ESP,6.119974,39.884182,118.580203549491,28.5195625416916,19.4342,0.193,8.7360992,2.67251785844564,86.3576,78.385,54.0,39032.6393520738,8.99,0
Sweden,2015,7.560147762298584,10.800317764282227,0.929397463798523,72.05999755859375,0.9443821907043457,0.13192212581634521,0.25354310870170593,0.8550999760627747,0.17022612690925598,SWE,0.2193189,12.497745,76.8249999999999,62.6497233837146,14.54542,0.09,4.1019454,11.8940234184265,91.6917,92.2936,64.0,43079.8807886723,10.735,0
