Country name,Year,Life Ladder,Log GDP per capita,Social support,Freedom to make life choices,Perceptions of corruption,Inflation rate,Adult education,Housing prices,Trust in government,Self-employment rate,Poverty rate,Unemployed youth rate,Happy country
New Zealand,2011,7.190638065338135,10.536145210266113,0.9536498785018921,0.9347687363624573,0.2693302035331726,12.63686,25.886049,73.445566386084,63.5153074560422,20.52881,0.14,8.5786638,1
Poland,2011,5.646204948425293,10.133237838745117,0.9045786261558533,0.868148922920227,0.907953143119812,9.091666,11.087381,105.7355,27.2376171464873,25.30318,0.125,3.9120567,0
Portugal,2011,5.219997882843018,10.352778434753418,0.8559606671333313,0.8750925660133362,0.9619771242141724,12.71838,64.972481,102.0925,20.9976449080143,25.43764,0.157,8.043478,0
Russia,2011,5.388766288757324,10.128576278686523,0.8834168910980225,0.625847578048706,0.9351304173469543,10.86046,7.2196174,81.87275,47.9574510128749,7.91143,0.207,5.0555067,0
Slovakia,2011,5.9450483322143555,10.195558547973633,0.9172934293746948,0.7271631360054016,0.9071323275566101,10.4691,8.7385187,95.3292616768456,27.8723899689139,15.15367,0.126,5.3315182,0
Slovenia,2011,6.035964012145996,10.42575454711914,0.9311660528182983,0.9074409008026123,0.893133819103241,8.426538,15.523709,120.385,18.1583042545256,19.68979,0.08,3.3686407,1
South Africa,2011,4.930511474609375,9.446724891662598,0.8577031493186951,0.8354480266571045,0.8191819190979004,18.9452,56.113945,78.1448046379884,62.749592386432,19.863,0.272,14.160798,0
South Korea,2011,6.946599006652832,10.475220680236816,0.8091043829917908,0.682356059551239,0.8273009061813354,9.860043,18.535269,95.6411503371276,28.3037222266954,29.53642,0.175,8.053,1
Spain,2011,6.518249034881592,10.5175142288208,0.9444437026977539,0.8186509013175964,0.8455434441566467,15.738,45.960678,124.270189324527,30.8662722644219,19.82462,0.212,12.508586,1
Sweden,2011,7.382232189178467,10.813615798950195,0.9205212593078613,0.9411154389381409,0.268513023853302,5.168372,12.964911,75.8724999999999,63.8707521003879,14.38136,0.09,4.0540781,1
Turkey,2011,5.271944046020508,9.99565601348877,0.691901683807373,0.44560664892196655,0.6485962271690369,9.853599,67.851822,62.5497500000001,59.6201816176014,34.1941,0.275,24.779497,0
United Kingdom,2011,6.869248867034912,10.65654468536377,0.9487106800079346,0.899774432182312,0.43759530782699585,11.88341,23.167467,84.8325,46.7890020286282,19.863,0.102,9.5078344,1
United States,2011,7.115138530731201,10.912989616394043,0.9217050075531006,0.8632023930549622,0.6969257593154907,15.35126,10.741901,82.4996213048089,38.2531597881553,7.98758,0.205,8.2471695,1
Australia,2012,7.19558572769165,10.753671646118164,0.9445990324020386,0.9351462721824646,0.3682517409324646,7.324251,23.563389,78.88025,42.0419178918908,12.21689,0.129,7.2310648,1
Austria,2012,7.400688648223877,10.889131546020508,0.945142388343811,0.9197039008140564,0.7705857753753662,4.881712,17.08353,87.57,37.6573862243166,15.35583,0.104,4.7568502,1
Belgium,2012,6.935122013092041,10.784137725830078,0.9271170496940613,0.8552666306495667,0.7575725317001343,6.142694,28.356371,97.8135000000001,44.0117182467805,17.56232,0.092,8.2777052,1
Brazil,2012,6.660003662109375,9.64689826965332,0.8903141021728516,0.8486063480377197,0.6225431561470032,8.129188,54.996342,97.403064470871,45.5934724840847,33.55193,0.308,15.245658,1
Canada,2012,7.415144443511963,10.744354248046875,0.948128342628479,0.9179611206054688,0.4656018316745758,1.691901,11.035321,87.8643430555424,52.3448147672759,9.747578,0.168,7.2022161,1
Chile,2012,6.599128723144531,10.022662162780762,0.8552355766296387,0.7336109280586243,0.7821174263954163,-0.4689199,42.320229,70.54075,34.3267785265257,23.91514,0.253,16.130678,1
Colombia,2012,6.374879837036133,9.471290588378906,0.9143726229667664,0.8278681039810181,0.8683715462684631,3.167325,48.033009,77.509,35.7382870014546,54.3371,0.149,18.518538,1
Czech Republic,2012,6.334149360656738,10.425580978393555,0.912426769733429,0.7398087382316589,0.9567996859550476,7.162049,7.5491762,93.8500000000001,16.9811331658699,22.19543,0.082,3.9612181,1
Denmark,2012,7.519909381866455,10.846198081970215,0.9514371752738953,0.9326279163360596,0.18740761280059814,3.415309,21.165937,86.7469668674171,53.4252789831086,12.6062,0.027,6.3090959,1
Estonia,2012,5.363927841186523,10.281850814819336,0.8894545435905457,0.6968257427215576,0.7928526997566223,10.56099,10.076135,74.3710640723398,27.2975942716064,19.863,0.141,6.7754774,0
Finland,2012,7.4202094078063965,10.735365867614746,0.9277393817901611,0.9209681153297424,0.3607339560985565,4.08757,15.202716,99.2030000000001,59.7941598843626,18.02059,0.029,4.6923285,1
France,2012,6.649365425109863,10.668852806091309,0.937097430229187,0.8413203358650208,0.6079052686691284,5.131421,27.465466,105.975,44.0625333396339,14.89342,0.12,6.8722663,1
Germany,2012,6.702362060546875,10.815692901611328,0.9264066219329834,0.9044404625892639,0.6792367100715637,5.72073,13.699094,89.7727244318112,51.6928196754929,14.34564,0.074,3.0291922,1
Greece,2012,5.096354007720947,10.26841926574707,0.8121411204338074,0.3726104199886322,0.9589089751243591,12.84765,34.217484,127.67075,12.6218991602625,40.33275,0.208,10.659656,0
Hungary,2012,4.683358192443848,10.117352485656738,0.9061139822006226,0.5692315101623535,0.930297315120697,8.704186,17.879883,87.0974999999999,20.9778268131058,14.35195,0.125,4.7687302,0
Iceland,2012,7.590660095214844,10.77746295928955,0.9789652824401855,0.9046545028686523,0.7585856318473816,8.744698,30.561222,80.5609514023786,25.7335575753305,19.863,0.081,6.7853003,1
India,2012,4.720146656036377,8.428304672241211,0.5105745792388916,0.6093201041221619,0.8296147584915161,9.312446,71.298172,66.9665000000001,42.666,19.863,0.236,8.053,0
Ireland,2012,6.9646453857421875,10.875910758972168,0.9617859125137329,0.9021945595741272,0.5726322531700134,9.347947,25.367115,76.03775,34.5872712500754,24.61232,0.099,9.6333523,1
Israel,2012,7.110854625701904,10.493138313293457,0.9034155011177063,0.681439220905304,0.8623272776603699,8.564695,15.451829,81.4322500000001,34.3569755861465,16.18189,0.245,10.720357,1
Italy,2012,5.839313983917236,10.638372421264648,0.8694866299629211,0.5700949430465698,0.9083236455917358,14.23425,42.763065,116.65,28.0694606482693,29.58387,0.177,11.953429,0
Japan,2012,5.968216419219971,10.548892974853516,0.9052954316139221,0.7528315186500549,0.6923874020576477,3.73519,46.619377,94.588,16.9178059703204,12.53307,0.14,3.8409951,0
Latvia,2012,5.125025272369385,10.082130432128906,0.851195216178894,0.5638117790222168,0.8949793577194214,8.729813,10.897214,91.3624999999998,19.1219812719995,11.36902,0.156,7.1696534,0
Lithuania,2012,5.7710371017456055,10.217618942260742,0.9186901450157166,0.5030271410942078,0.9569592475891113,6.659549,6.6762033,89.5575000000002,14.5729545679984,13.30203,0.184,3.9872205,0
Luxembourg,2012,6.964097023010254,11.567008972167969,0.9139077067375183,0.9165209531784058,0.40275320410728455,7.229407,21.69751,86.5754664386661,74.3670533489033,8.583423,0.137,2.927866,1
Mexico,2012,7.32018518447876,9.832137107849121,0.7672794461250305,0.7877683043479919,0.6332811117172241,7.318355,66.014343,84.3675390811522,36.1408784756755,32.07441,0.227,16.971058,1
Netherlands,2012,7.470715522766113,10.861000061035156,0.9388846755027771,0.8771186470985413,0.4337537884712219,6.981884,26.576496,101.8855,57.4513931181001,18.4993,0.097,2.4048948,1
New Zealand,2012,7.249629974365234,10.552811622619629,0.9300286173820496,0.901853084564209,0.2892979383468628,1.507598,25.939383,76.7270581823545,61.4699937490701,20.4006,0.128,8.7222404,1
Norway,2012,7.678277015686035,11.017254829406738,0.9476574063301086,0.9465658664703369,0.3680426776409149,-10.27743,17.945995,88.2,66.3340505244774,6.9447,0.059,3.0228255,1
Poland,2012,5.875931739807129,10.149191856384277,0.9359238743782043,0.8113017082214355,0.8878958225250244,7.925,10.402209,101.92875,26.8628752795577,24.97688,0.129,3.9270556,0
Portugal,2012,4.993962287902832,10.315413475036621,0.8660386204719543,0.7738214135169983,0.9592884182929993,9.591326,62.369896,94.8725000000001,23.0625158219976,26.20725,0.178,7.8721709,0
Russia,2012,5.6207356452941895,10.166345596313477,0.9012951254844666,0.6091041564941406,0.9375179409980774,3.286241,6.9798198,89.869,45.2001719993822,7.759017,0.207,5.0555067,0
Slovakia,2012,5.911059379577637,10.212637901306152,0.9257514476776123,0.6200042963027954,0.9065321683883667,5.68764,8.2851295,92.7542681143295,36.838017006767,15.15367,0.149,5.6499624,0
Slovenia,2012,6.062891006469727,10.396905899047852,0.9247537851333618,0.9043862819671631,0.8907541036605835,8.371892,15.027221,112.09,23.8065990515896,19.15862,0.089,3.829632,1
South Africa,2012,5.133887767791748,9.45278549194336,0.9065951108932495,0.5901449918746948,0.8382167816162109,14.25149,58.530075,82.1482946292634,42.5877460837636,19.863,0.272,14.160798,0
South Korea,2012,6.003286838531494,10.493704795837402,0.7753973603248596,0.6183980703353882,0.8437194228172302,4.317402,17.488157,96.8184374097658,23.0812561348807,29.75012,0.175,8.053,1
Spain,2012,6.2906904220581055,10.486824035644531,0.9370233416557312,0.7545861005783081,0.8435930013656616,8.855888,45.344112,105.905235236912,33.9146540193131,21.13041,0.21,11.805819,1
Sweden,2012,7.560147762298584,10.800317764282227,0.929397463798523,0.9443821907043457,0.25354310870170593,0.2193189,12.497745,76.8249999999999,62.6497233837146,14.54542,0.09,4.1019454,1
Switzerland,2012,7.776208877563477,11.079147338867188,0.9468638896942139,0.9454280138015747,0.3232407867908478,2.61675,14.334973,92.1285196787008,76.9940187691882,17.3258,0.08,8.1204834,1
Turkey,2012,5.309076309204102,10.026114463806152,0.7392805814743042,0.470903217792511,0.7018502354621887,13.87307,66.135818,68.3277500000001,53.0999678892673,33.45826,0.263,24.779497,0
United Kingdom,2012,6.880784034729004,10.66427230834961,0.9345749616622925,0.8889704942703247,0.4251699149608612,5.01002,21.91477,85.166,42.1262171791992,19.863,0.104,9.5881748,1
United States,2012,7.026226997375488,10.927963256835938,0.9031922817230225,0.8226622939109802,0.7100344300270081,0.8902224,10.692155,84.765966371867,34.8855607609258,7.779737,0.205,7.9786925,1
Australia,2013,7.364169120788574,10.761981010437012,0.9282051920890808,0.9333791732788086,0.43153902888298035,6.3174,24.28443,84.1065,45.5871468172797,11.97545,0.129,7.3363042,1
Austria,2013,7.498802661895752,10.883492469787598,0.949809193611145,0.9217344522476196,0.6789368987083435,-0.802005,17.028002,92.1,41.7099238673145,15.54215,0.104,5.0905533,1
Belgium,2013,7.103661060333252,10.784006118774414,0.9091861844062805,0.8907110691070557,0.5736643075942993,-3.813783,27.241648,98.9620000000001,55.4124504898777,18.78902,0.092,6.7221231,1
Brazil,2013,7.14028263092041,9.667767524719238,0.9104217290878296,0.7848149538040161,0.7069541811943054,11.1559,53.588863,98.2689731216581,33.3725799979902,34.03716,0.3,15.684669,1
Canada,2013,7.593793869018555,10.75681209564209,0.9362393617630005,0.9160138964653015,0.4062361419200897,1.504795,10.45779,90.124972425501,50.5975994689002,9.4821,0.171,6.7979374,1
Chile,2013,6.740153789520264,10.05252742767334,0.8624047040939331,0.7368873357772827,0.7411549091339111,0.3827924,38.585766,77.2839999999999,30.7268500764456,24.2157,0.225,12.741814,1
Colombia,2013,6.606550693511963,9.512273788452148,0.9007778763771057,0.8411731719970703,0.898202121257782,2.018099,48.033009,84.879,29.2708307782734,53.72846,0.149,18.518538,1
Czech Republic,2013,6.69765567779541,10.420400619506836,0.8880433440208435,0.7259456515312195,0.915898859500885,0.6894931,7.1797996,93.8750000000001,24.2542617700795,21.19325,0.101,3.2109344,1
Denmark,2013,7.588606834411621,10.851319313049316,0.9647079706192017,0.920254647731781,0.17004217207431793,-0.971406,20.812916,90.0977252443131,39.1405106681844,12.2959,0.027,6.2511749,1
Estonia,2013,5.367445945739746,10.298781394958496,0.9007217884063721,0.7535586953163147,0.7263563871383667,5.711448,9.4806528,82.2932942667643,26.0637570269382,19.863,0.141,4.6260791,0
Finland,2013,7.44463586807251,10.721697807312012,0.9408690929412842,0.9186253547668457,0.3057704567909241,-0.5240724,14.109433,100.34975,42.0593740626318,17.83315,0.046,4.8251047,1
France,2013,6.667121410369873,10.669451713562012,0.9076908230781555,0.8777957558631897,0.6990693807601929,0.7326354,25.153784,103.8,39.5130526926862,14.53729,0.114,7.7829313,1
Germany,2013,6.96512508392334,10.81723690032959,0.9314205646514893,0.8943129777908325,0.5657942295074463,1.126113,13.679199,92.5982314955788,55.7760681240501,13.87754,0.098,2.8013389,1
Greece,2013,4.720251083374023,10.242718696594238,0.6866500377655029,0.4259665310382843,0.9413098692893982,6.556059,32.80518,113.81625,14.3608581264098,40.55271,0.188,9.2941189,0
Hungary,2013,4.914466857910156,10.139545440673828,0.8773183226585388,0.6737282872200012,0.9115331768989563,-5.453937,17.505869,84.8699999999999,32.7895949552699,13.86723,0.143,5.9510446,0
Iceland,2013,7.501394271850586,10.808510780334473,0.9671449065208435,0.923207700252533,0.7125987410545349,0.09186638,29.45565,85.2074630186576,45.6565933652838,19.863,0.055,5.1898456,1
India,2013,4.427788734436035,8.478379249572754,0.5528263449668884,0.7401766180992126,0.832356333732605,10.90764,71.298172,76.6862500000001,42.666,19.863,0.236,8.053,0
Ireland,2013,6.760085105895996,10.884071350097656,0.9551883339881897,0.8837720155715942,0.558394193649292,-0.1380012,23.273964,77.0045,28.5015541187537,24.30414,0.101,10.616149,1
Israel,2013,7.320563316345215,10.515121459960938,0.9085158705711365,0.7390016317367554,0.8485378623008728,1.770452,15.01176,88.82275,45.1302052164924,15.78407,0.243,9.0591307,1
Italy,2013,6.009373664855957,10.608197212219238,0.9162960648536682,0.4991687536239624,0.9426392912864685,-0.3686157,41.84333,109.1,14.597214319755,29.54053,0.177,11.045097,1
Japan,2013,5.959361553192139,10.570141792297363,0.9236883521080017,0.8214165568351746,0.6504982113838196,5.789015,47.311993,96.1485,35.8106893025437,12.34693,0.14,4.0709038,0
Latvia,2013,5.069770336151123,10.115854263305664,0.834022581577301,0.6305075287818909,0.8365536332130432,-2.379014,10.645624,97.6224999999999,23.379966670998,11.55363,0.156,3.2130334,0
Lithuania,2013,5.595689296722412,10.262703895568848,0.9125141501426697,0.5558152794837952,0.9363355040550232,-1.226073,6.5573592,90.6450000000002,38.4238275410498,11.77312,0.139,3.9872205,0
Luxembourg,2013,7.130809307098389,11.579789161682129,0.9166832566261292,0.7896554470062256,0.300811767578125,-2.619775,19.512997,90.8947272368181,73.6690229479412,8.583423,0.137,3.506727,1
Mexico,2013,7.442546367645264,9.83243179321289,0.7591384053230286,0.7387166619300842,0.6147470474243164,7.525334,65.209229,88.6885282786791,39.557135788317,32.44319,0.227,15.464899,1
Netherlands,2013,7.406550407409668,10.856748580932617,0.924705445766449,0.9189958572387695,0.5045299530029297,0.4541022,24.204819,95.7715,54.2986902004046,19.32581,0.101,4.0612702,1
New Zealand,2013,7.280151844024658,10.571076393127441,0.958153486251831,0.9440004229545593,0.3122358024120331,1.439583,28.640007,83.533791165522,54.350865570354,18.71115,0.128,7.6569176,1
Poland,2013,5.746131896972656,10.163618087768555,0.9119349122047424,0.7759313583374023,0.9156774282455444,-1.525,9.8658543,97.4164999999999,16.3588135319203,24.54708,0.135,3.4529779,0
Portugal,2013,5.157688140869141,10.311633110046387,0.8671808242797852,0.7880327701568604,0.9462573528289795,-0.6623322,59.952484,93.0850000000001,17.9213397483661,26.16489,0.183,6.9257441,0
Russia,2013,5.537177562713623,10.181618690490723,0.880856990814209,0.6611855626106262,0.9338045120239258,6.152152,6.7129874,95.574,38.8303381860431,8.118714,0.207,5.0555067,0
