Country name,TIME,Life Ladder,Log GDP per capita,Social support,Freedom to make life choices,Perceptions of corruption,LOCATION,Inflation rate,Adult education,Housing prices,Trust in government,Self-employment rate,Poverty rate,Unemployed youth rate
Belgium,2007.0,7.218839645385742,10.79197883605957,0.9216027855873108,0.9008703827857971,0.721093475818634,BEL,0.1352189,32.046577,85.8187500000001,,17.4305,,5.2268248
Belgium,2008.0,7.116590976715088,10.788537979125977,0.9229770302772522,0.8870267271995544,0.6518005132675171,BEL,20.47375,30.423817,89.60525,,17.01362,,5.4732242
Belgium,2010.0,6.853514194488525,10.779181480407715,0.9305701851844788,0.8069302439689636,0.6973655819892883,BEL,9.052065,29.500488,91.9775000000001,33.6516478821503,17.30834,,5.9450474
Belgium,2011.0,7.111363887786865,10.782974243164062,0.936955451965332,0.8801535964012146,0.7110438942909241,BEL,16.88578,28.733294,95.6757500000001,28.9129467541356,17.47903,,6.0894203
Belgium,2012.0,6.935122013092041,10.784137725830078,0.9271170496940613,0.8552666306495667,0.7575725317001343,BEL,6.142694,28.356371,97.8135000000001,44.0117182467805,17.56232,,8.2777052
Belgium,2013.0,7.103661060333252,10.784006118774414,0.9091861844062805,0.8907110691070557,0.5736643075942993,BEL,-3.813783,27.241648,98.9620000000001,55.4124504898777,18.78902,,6.7221231
Belgium,2014.0,6.8553290367126465,10.795228958129883,0.9435491561889648,0.8609535098075867,0.5119757652282715,BEL,-6.193333,26.44935,98.417,46.911160946126,17.86228,,5.3908639
Belgium,2015.0,6.904219150543213,10.809558868408203,0.8852088451385498,0.8694749474525452,0.4687846302986145,BEL,-5.838249,25.322903,100.0,45.9024212028926,18.74872,,4.3356481
Belgium,2016.0,6.948936462402344,10.819169998168945,0.9289640784263611,0.865759015083313,0.4966591000556946,BEL,0.7330465,24.905834,102.6405,41.917750565944,18.44934,,4.3335156
Belgium,2017.0,6.928347587585449,10.83417797088623,0.921639084815979,0.8568019866943359,0.5430460572242737,BEL,8.222116,23.202787,106.37275,44.9731910860775,17.39893,,4.002316
Belgium,2018.0,6.892171859741211,10.844392776489258,0.9298155307769775,0.8083866238594055,0.6304118037223816,BEL,7.06089,21.773218,109.41525,44.1944530799293,16.92148,0.092,3.9147413
Belgium,2019.0,6.7721381187438965,10.853363990783691,0.8842304944992065,0.7762036323547363,0.6724975109100342,BEL,0.8673441,21.313864,113.77875,32.7901154348457,17.32343,0.085,4.770781
Belgium,2020.0,6.838760852813721,10.770537376403809,0.9035586714744568,0.7669178247451782,0.6336267590522766,BEL,-6.32533,20.218918,118.595249997122,29.4799600657363,18.04491,,4.2146831
Brazil,2007.0,6.320672988891602,9.51491928100586,0.886402428150177,0.7766448259353638,0.728038489818573,BRA,6.780739,63.191654,,,36.45268,,14.717641
Brazil,2008.0,6.69142484664917,9.55466365814209,0.8781075477600098,0.7819311022758484,0.6882727742195129,BRA,13.05021,61.161831,93.9386394444911,,35.40044,,13.777344
Brazil,2009.0,7.000831604003906,9.543785095214844,0.9128180742263794,0.7667160630226135,0.7225149869918823,BRA,5.803592,59.32708,94.8045480952777,,35.31542,0.307,14.020857
Brazil,2010.0,6.837331295013428,9.606988906860352,0.9055281281471252,0.8059492707252502,0.6560360789299011,BRA,6.096094,,95.6700615344487,51.1266636540454,,,
Brazil,2011.0,7.037816524505615,9.63680362701416,0.9162529110908508,0.8336557745933533,0.6621667146682739,BRA,8.846192,56.729549,96.5355749736197,50.2891381657575,34.61566,0.308,13.060091
Brazil,2012.0,6.660003662109375,9.64689826965332,0.8903141021728516,0.8486063480377197,0.6225431561470032,BRA,8.129188,54.996342,97.403064470871,45.5934724840847,33.55193,,15.245658
Brazil,2013.0,7.14028263092041,9.667767524719238,0.9104217290878296,0.7848149538040161,0.7069541811943054,BRA,11.1559,53.588863,98.2689731216581,33.3725799979902,34.03716,0.3,15.684669
Brazil,2014.0,6.980998992919922,9.664237022399902,0.8983164429664612,0.7138143181800842,0.7103034257888794,BRA,7.517608,52.637005,99.134486560829,35.522868728624,34.23743,,15.773277
Brazil,2015.0,6.546896934509277,9.619746208190918,0.9066931009292603,0.7989352941513062,0.7713390588760376,BRA,9.79483,51.127499,100.0,19.8534782635747,35.64426,,17.149776
Brazil,2016.0,6.374817371368408,9.578201293945312,0.912455141544342,0.8065715432167053,0.7810927629470825,BRA,12.48641,49.444931,100.867489497251,26.4140257342422,36.14901,0.341,17.623426
Brazil,2017.0,6.3329291343688965,9.583271980285645,0.9046942591667175,0.7647925615310669,0.7944573760032654,BRA,0.8856893,48.653557,101.733398148038,16.5490266217132,36.57871,,19.03418
Brazil,2018.0,6.190921783447266,9.588520050048828,0.8815052509307861,0.7506090402603149,0.7632513046264648,BRA,0.8703139,46.954311,102.598911587209,16.8186652631908,36.78617,,18.686466
Brazil,2019.0,6.451148986816406,9.592306137084961,0.8991750478744507,0.830206036567688,0.7618405818939209,BRA,3.732976,45.730812,103.46442502638,34.0850087334004,36.76774,,17.865772
Brazil,2020.0,6.109717845916748,9.522140502929688,0.8308321237564087,0.7862350940704346,0.7287722229957581,BRA,3.211768,42.992283,104.331914523632,36.2292400768302,37.50087,,19.576857
Canada,2005.0,7.41804838180542,10.651750564575195,0.9615524411201477,0.9573062658309937,0.5026811957359314,CAN,9.665751,14.816504,57.4072297938867,,10.57241,0.15,6.8949122
Canada,2008.0,7.4856038093566895,10.73837661743164,0.9387074112892151,0.9263149499893188,0.36958780884742737,CAN,9.81486,13.003522,75.4371157553493,,10.35287,0.156,7.2602739
Canada,2009.0,7.487824440002441,10.697237968444824,0.9428445100784302,0.9150578379631042,0.4126221239566803,CAN,-13.45392,12.468069,73.3337809194056,,10.5925,0.163,8.0036383
Canada,2010.0,7.650346279144287,10.716547012329102,0.9537654519081116,0.933948814868927,0.41265958547592163,CAN,6.643876,11.736887,79.8629427505446,55.1076448952314,10.31061,0.157,8.2154264
Canada,2011.0,7.426053524017334,10.737743377685547,0.9216692447662354,0.9509252905845642,0.43299153447151184,CAN,12.25428,11.368477,83.8293546128542,55.3290517483987,9.984969,0.157,7.6076994
Canada,2012.0,7.415144443511963,10.744354248046875,0.948128342628479,0.9179611206054688,0.4656018316745758,CAN,1.691901,11.035321,87.8643430555424,52.3448147672759,9.747578,0.168,7.2022161
Canada,2013.0,7.593793869018555,10.75681209564209,0.9362393617630005,0.9160138964653015,0.4062361419200897,CAN,1.504795,10.45779,90.124972425501,50.5975994689002,9.4821,0.171,6.7979374
Canada,2014.0,7.304257869720459,10.775054931640625,0.9178363084793091,0.9388976097106934,0.44173532724380493,CAN,3.528736,10.011459,94.8840911924655,51.6953607599081,9.376606,0.15,7.0230107
Canada,2015.0,7.4127726554870605,10.774161338806152,0.9390670657157898,0.9314689636230469,0.42715224623680115,CAN,-9.569909,9.5978909,100.0,64.4104144291728,9.121463,0.171,6.7771816
Canada,2016.0,7.244845867156982,10.772802352905273,0.9243925213813782,0.9124239087104797,0.3850904405117035,CAN,-2.960691,9.3911886,109.947920163433,61.8195286361391,9.059078,0.142,6.2189054
Canada,2017.0,7.414868354797363,10.792074203491211,0.9337489604949951,0.9451450109481812,0.36203432083129883,CAN,5.291887,8.8729382,123.258970104448,65.2735971510871,8.69523,0.114,5.8438287
Canada,2018.0,7.175496578216553,10.7980318069458,0.9227187633514404,0.9457828998565674,0.37174084782600403,CAN,6.695771,8.3779144,128.243000872793,61.0466915368588,8.493794,0.118,5.9240508
Canada,2019.0,7.109076499938965,10.800215721130371,0.9253039956092834,0.9115256071090698,0.43643441796302795,CAN,-2.204378,8.1420355,129.744012737021,54.9280966328576,8.404029,0.114,5.7817998
Canada,2020.0,7.024904727935791,10.729514122009277,0.930610716342926,0.8868921995162964,0.43401235342025757,CAN,-7.609435,7.5580816,137.358410941561,60.0424110070179,8.800849,,9.051095
Chile,2006.0,6.062851905822754,9.849907875061035,0.8355436325073242,0.7442919015884399,0.6336298584938049,CHL,8.187045,,43.38875,,,,
Chile,2007.0,5.697929859161377,9.887109756469727,0.8146209716796875,0.6619051098823547,0.7226705551147461,CHL,8.448631,,47.34,,,,
Chile,2008.0,5.789438724517822,9.91108226776123,0.8037585616111755,0.6402016878128052,0.7406673431396484,CHL,14.92052,,52.022,,,,
Chile,2009.0,6.493686199188232,9.884723663330078,0.8315818309783936,0.7466140389442444,0.7342114448547363,CHL,-12.55903,43.493385,53.419,,,0.23,17.024143
Chile,2010.0,6.635655879974365,9.931132316589355,0.8569552302360535,0.7863674759864807,0.7018247246742249,CHL,7.072423,,57.6264999999999,47.8705612609628,26.06474,,
Chile,2011.0,6.526334762573242,9.980472564697266,0.8190788626670837,0.7007341384887695,0.7527555227279663,CHL,12.69324,42.320229,64.4897499999999,32.2867343221981,25.25447,0.253,16.130678
Chile,2012.0,6.599128723144531,10.022662162780762,0.8552355766296387,0.7336109280586243,0.7821174263954163,CHL,-0.4689199,,70.54075,34.3267785265257,23.91514,,
Chile,2013.0,6.740153789520264,10.05252742767334,0.8624047040939331,0.7368873357772827,0.7411549091339111,CHL,0.3827924,38.585766,77.2839999999999,30.7268500764456,24.2157,0.225,12.741814
Chile,2014.0,6.84423828125,10.059429168701172,0.8615521788597107,0.7333263754844666,0.7584977149963379,CHL,6.246097,,87.0632499999999,39.9530012612776,24.77937,,
Chile,2015.0,6.532749652862549,10.070427894592285,0.8271418809890747,0.7688814401626587,0.8115113377571106,CHL,-4.484205,35.133507,100.0,30.0492532675277,24.78004,0.211,11.449327
Chile,2016.0,6.579056262969971,10.074141502380371,0.8413881659507751,0.6522897481918335,0.8581249713897705,CHL,1.766,,106.7245,20.3538864780734,25.63964,,
Chile,2017.0,6.320119380950928,10.071704864501953,0.8798407912254333,0.7901164889335632,0.8359875082969666,CHL,3.99388,32.552322,115.83275,26.8283316091092,26.64612,0.215,11.724501
Chile,2018.0,6.436220645904541,10.096529006958008,0.8900849223136902,0.7885303497314453,0.8162974119186401,CHL,5.872195,,126.8085,33.4744167630378,26.61324,,
Chile,2019.0,5.9422502517700195,10.09518814086914,0.8691219091415405,0.659176766872406,0.8604915738105774,CHL,2.23108,,136.62175,15.2523450266274,26.68012,,
Chile,2020.0,6.1506428718566895,10.0201416015625,0.8884122967720032,0.7813835740089417,0.8118188381195068,CHL,0.9629865,,146.639750003472,17.146378832949,23.65793,,
Colombia,2006.0,6.024942874908447,9.277375221252441,0.9102931022644043,0.8046618103981018,0.8078300356864929,COL,4.29245,,40.75425,,,,
Colombia,2007.0,6.138411521911621,9.330238342285156,0.8937067985534668,0.7858659625053406,0.8597608804702759,COL,5.545141,,47.50575,,47.43792,,
Colombia,2008.0,6.168395042419434,9.350784301757812,0.8800668120384216,0.7950838208198547,0.7632239460945129,COL,6.99855,,55.17275,,52.58696,,
Colombia,2009.0,6.271604537963867,9.350991249084473,0.8859266042709351,0.7571007013320923,0.8371434807777405,COL,4.201045,,60.446,,54.58863,,
Colombia,2010.0,6.408113479614258,9.384450912475586,0.8929926753044128,0.8161211013793945,0.8145244717597961,COL,2.271183,,65.03325,55.174941548805,55.34069,,
Colombia,2011.0,6.463952541351318,9.441930770874023,0.9041473269462585,0.8109074234962463,0.8472685217857361,COL,3.41759,,70.2935,44.5631893836428,55.40972,,
Colombia,2012.0,6.374879837036133,9.471290588378906,0.9143726229667664,0.8278681039810181,0.8683715462684631,COL,3.167325,,77.509,35.7382870014546,54.3371,,
Colombia,2013.0,6.606550693511963,9.512273788452148,0.9007778763771057,0.8411731719970703,0.898202121257782,COL,2.018099,,84.879,29.2708307782734,53.72846,,18.518538
Colombia,2014.0,6.448789119720459,9.546182632446289,0.9074026346206665,0.8011914491653442,0.8866457343101501,COL,2.897819,48.033009,91.7764999999999,29.8372499097274,53.23745,,18.539675
Colombia,2015.0,6.387571811676025,9.563640594482422,0.8899000287055969,0.7908979654312134,0.8428993225097656,COL,4.990234,49.589104,100.0,27.1786738027577,52.88057,,17.903881
Colombia,2016.0,6.233715057373047,9.570698738098145,0.8819003701210022,0.8349661231040955,0.8975538611412048,COL,7.514293,47.523586,110.654,26.1251195178529,52.9572,,17.925772
Colombia,2017.0,6.157341957092285,9.569167137145996,0.9092499613761902,0.8375546336174011,0.8750181198120117,COL,4.312141,46.221489,118.25775,22.1882595578748,53.26501,,18.728413
Colombia,2018.0,5.9835124015808105,9.578836441040039,0.8709704279899597,0.8507657647132874,0.8548209071159363,COL,3.240234,44.813713,124.7345,27.4869496606753,53.74419,,19.381748
Colombia,2019.0,6.350297927856445,9.597702026367188,0.8725789189338684,0.8215007185935974,0.8536461591720581,COL,3.525493,43.28978,131.953,32.7981098741416,50.92817,,20.306105
Colombia,2020.0,5.709175109863281,9.495491027832031,0.7970352172851562,0.8401861190795898,0.807964026927948,COL,2.524621,41.220875,135.556250002036,37.3634383411604,52.47844,,22.867563
Costa Rica,2006.0,7.082465171813965,9.564668655395508,0.9369380474090576,0.8824198842048645,0.7975221872329712,CRI,,64.274269,63.5644613762193,,,,
Costa Rica,2007.0,7.432132244110107,9.629647254943848,0.9176782369613647,0.9227356910705566,0.8196550011634827,CRI,,62.960529,67.6341981640154,,,,
Costa Rica,2008.0,6.850679874420166,9.661901473999023,0.9157590270042419,0.9120059609413147,0.8157126307487488,CRI,,61.940212,71.8522874258498,,,,
Costa Rica,2009.0,7.614928722381592,9.639322280883789,0.8997816443443298,0.8860610723495483,0.7865591049194336,CRI,,61.093235,75.8464342268741,,,,
Costa Rica,2010.0,7.271053791046143,9.675203323364258,0.9151412844657898,0.8810296058654785,0.7625872492790222,CRI,,63.147984,80.8763008466475,53.2538589849129,23.6329,0.27,
Costa Rica,2011.0,7.228888511657715,9.705275535583496,0.892048180103302,0.926105797290802,0.8365832567214966,CRI,,62.58416,84.9400201354966,32.2533010648403,22.16471,0.281,
Costa Rica,2012.0,7.272250175476074,9.740346908569336,0.9022068977355957,0.9289140701293945,0.7943013906478882,CRI,,60.889778,89.5220118336481,28.0074803806551,22.74269,0.287,
Costa Rica,2013.0,7.158000469207764,9.75130844116211,0.9020692706108093,0.8978793025016785,0.8128631114959717,CRI,,59.697968,93.8391185781544,26.2193698129227,25.50142,0.284,17.710274
Costa Rica,2014.0,7.247086048126221,9.774682998657227,0.9142112135887146,0.92670738697052,0.7880374789237976,CRI,,59.457653,97.134920501389,40.4452919083106,24.4006,0.294,15.748498
Costa Rica,2015.0,6.854004383087158,9.799487113952637,0.8782729506492615,0.9069256782531738,0.761419415473938,CRI,,60.632359,100.0,26.1169247723198,24.31303,0.275,17.014252
Costa Rica,2016.0,7.135617733001709,9.830493927001953,0.9007012844085693,0.8729719519615173,0.7805620431900024,CRI,,60.063385,102.605357044063,27.9027573663895,23.44056,0.275,19.001392
Costa Rica,2017.0,7.225181579589844,9.85809326171875,0.9216971397399902,0.9356184601783752,0.7423507571220398,CRI,,60.489311,105.098531607757,40.7448454400178,24.31155,0.273,20.186573
Costa Rica,2018.0,7.1410746574401855,9.874401092529297,0.8758724331855774,0.9418883323669434,0.7813017964363098,CRI,,60.770302,107.041731267697,47.9977787525775,25.12898,0.284,18.63518
Costa Rica,2019.0,6.997618675231934,9.885446548461914,0.9060774445533752,0.9268301129341125,0.83562833070755,CRI,,57.304142,108.124881078146,28.3023851778735,26.64135,0.268,17.891314
Czech Republic,2005.0,6.43925666809082,10.324370384216309,0.9187594652175903,0.8652349710464478,0.9007327556610107,CZE,6.528077,10.074598,57.9333353966668,,20.28923,0.096,5.3065124
Czech Republic,2007.0,6.500194072723389,10.436629295349121,0.8997790217399597,0.7989493608474731,0.9278714656829834,CZE,3.687541,9.4652252,62.4000056200004,,20.40947,0.087,2.8889136
Czech Republic,2010.0,6.249617576599121,10.419456481933594,0.9341611266136169,0.7791122198104858,0.9259641170501709,CZE,4.562129,8.0573692,95.2250000000001,31.2066329181842,21.87338,0.106,3.7581208
Czech Republic,2011.0,6.331490993499756,10.43501091003418,0.9135107398033142,0.7871800065040588,0.9497878551483154,CZE,7.142857,7.6677351,95.2500000000001,20.6286698378698,21.9469,0.096,3.7396715
Czech Republic,2012.0,6.334149360656738,10.425580978393555,0.912426769733429,0.7398087382316589,0.9567996859550476,CZE,7.162049,7.5491762,93.8500000000001,16.9811331658699,22.19543,0.082,3.9612181
Czech Republic,2013.0,6.69765567779541,10.420400619506836,0.8880433440208435,0.7259456515312195,0.915898859500885,CZE,0.6894931,7.1797996,93.8750000000001,24.2542617700795,21.19325,0.101,3.2109344
Czech Republic,2014.0,6.483729839324951,10.446137428283691,0.8779152035713196,0.8004209995269775,0.8968806862831116,CZE,-3.672866,6.8099089,96.1750000000001,33.9732811212868,21.93496,0.102,3.241015
Czech Republic,2015.0,6.608017444610596,10.495902061462402,0.9113625884056091,0.8084841966629028,0.886467456817627,CZE,-3.04548,6.841207,100.0,43.5425873134496,20.88235,0.104,3.0411708
Czech Republic,2016.0,6.735627174377441,10.51819133758545,0.9305928945541382,0.850328266620636,0.9004307389259338,CZE,-2.557907,6.5732007,107.15,41.5120712288846,20.25012,0.085,2.0813158
Czech Republic,2017.0,6.789567947387695,10.558140754699707,0.9009689688682556,0.8317855000495911,0.8665249943733215,CZE,1.000427,6.2063141,119.7,34.3870808017862,20.46454,0.068,2.0047865
Czech Republic,2018.0,7.034165382385254,10.582859992980957,0.929163932800293,0.7901324033737183,0.8513822555541992,CZE,3.140874,6.1394086,130.0,42.07833057775,20.55459,0.064,2.3840954
Czech Republic,2020.0,6.897091388702393,10.530134201049805,0.9640536904335022,0.9064220190048218,0.8836995959281921,CZE,-1.359481,5.9468889,153.850000000481,31.8858991214926,20.28003,,2.3831904
Denmark,2005.0,8.01893424987793,10.851396560668945,0.972371518611908,0.9711350202560425,0.23652170598506927,DNK,7.593154,18.983217,82.9709574273935,,8.948572,,4.3055868
Denmark,2007.0,7.834233283996582,10.891111373901367,0.9542011022567749,0.9320862293243408,0.20600567758083344,DNK,0.06323353,25.721992,105.67676419191,,12.26542,,4.0999184
Denmark,2008.0,7.970891952514648,10.880102157592773,0.9539117217063904,0.9697883725166321,0.2475053071975708,DNK,7.657093,24.899332,100.200250500626,,12.58803,,3.9674368
Denmark,2009.0,7.683358669281006,10.824441909790039,0.938891589641571,0.9493355751037598,0.20576976239681244,DNK,-4.59669,24.137625,88.1972204930512,,13.24584,,4.241817
Denmark,2010.0,7.770515441894531,10.838536262512207,0.9749770760536194,0.9436308145523071,0.17489609122276306,DNK,9.039444,23.289925,90.6729766824417,58.6689437181275,12.4823,,6.5462475
Denmark,2011.0,7.78823184967041,10.847698211669922,0.9617361426353455,0.9347601532936096,0.22004307806491852,DNK,9.128061,22.021439,89.122222805557,47.1823328841313,12.4737,0.035,6.0957623
Denmark,2012.0,7.519909381866455,10.846198081970215,0.9514371752738953,0.9326279163360596,0.18740761280059814,DNK,3.415309,21.165937,86.7469668674171,53.4252789831086,12.6062,0.027,6.3090959
Denmark,2013.0,7.588606834411621,10.851319313049316,0.9647079706192017,0.920254647731781,0.17004217207431793,DNK,-0.971406,20.812916,90.0977252443131,39.1405106681844,12.2959,0.027,6.2511749
Denmark,2014.0,7.507559299468994,10.862313270568848,0.9563443064689636,0.9415722489356995,0.23721833527088165,DNK,-0.2548752,20.446318,93.4987337468343,45.7836906639968,12.0078,0.029,4.4828024
Denmark,2015.0,7.514424800872803,10.87840461730957,0.9597012996673584,0.9414364099502563,0.19101639091968536,DNK,-6.79888,20.280628,100.0,57.9888642484797,11.86558,0.029,4.3792877
Denmark,2016.0,7.5577826499938965,10.902544021606445,0.9544515013694763,0.9482305645942688,0.2098933756351471,DNK,-3.475677,19.726067,104.72651181628,46.7660707808524,11.57252,0.037,3.0148408
Denmark,2017.0,7.59370231628418,10.916268348693848,0.9521000981330872,0.9554163217544556,0.18114756047725677,DNK,1.373235,19.052462,109.377773444434,57.2353315512816,11.0825,0.047,4.5765209
Denmark,2018.0,7.648785591125488,10.934941291809082,0.9582188725471497,0.935437798500061,0.15060743689537048,DNK,2.967029,18.940752,114.528786321966,63.2478459186145,10.82561,0.049,4.0498652
Denmark,2019.0,7.693003177642822,10.954032897949219,0.9577063918113708,0.963318407535553,0.17415058612823486,DNK,-0.2916853,18.410515,117.529793824485,63.2999031726247,10.95922,,4.4229937
Denmark,2020.0,7.514631271362305,10.909995079040527,0.9473713636398315,0.9379318356513977,0.2138417512178421,DNK,-5.362681,18.64369,123.531308830749,71.5797588737729,11.19477,,4.2792158
Estonia,2006.0,5.371054649353027,10.26977252960205,0.9100643396377563,0.7485763430595398,0.7967226505279541,EST,8.156522,11.717903,88.2215294461763,,,,3.6924341
Estonia,2007.0,5.3320441246032715,10.347339630126953,0.8956315517425537,0.7121208906173706,0.7426971793174744,EST,7.842901,11.159678,106.534983662541,,,,5.7439179
Estonia,2008.0,5.451937675476074,10.29779052734375,0.9037262797355652,0.6423251032829285,0.6627696752548218,EST,23.21169,11.692819,96.2920092699768,,,,4.8649774
Estonia,2009.0,5.1377387046813965,10.143837928771973,0.8737747669219971,0.6107093095779419,0.7931516766548157,EST,-2.498941,11.327562,60.4665988335029,,,,7.9589581
Estonia,2011.0,5.486819744110107,10.2475004196167,0.90871262550354,0.7352253794670105,0.6867839097976685,EST,8.194049,10.989735,69.3230766923083,41.7540209995277,,,6.3936768
Estonia,2012.0,5.363927841186523,10.281850814819336,0.8894545435905457,0.6968257427215576,0.7928526997566223,EST,10.56099,10.076135,74.3710640723398,27.2975942716064,,,6.7754774
Estonia,2013.0,5.367445945739746,10.298781394958496,0.9007217884063721,0.7535586953163147,0.7263563871383667,EST,5.711448,9.4806528,82.2932942667643,26.0637570269382,,0.141,4.6260791
Estonia,2014.0,5.55598258972168,10.330840110778809,0.9171017408370972,0.773327112197876,0.6524474620819092,EST,-4.009001,11.895004,93.5795160512099,41.4985885239936,,0.15,6.9754162
Estonia,2015.0,5.628908634185791,10.348464965820312,0.9179296493530273,0.8146923780441284,0.5687344670295715,EST,-7.026424,11.442164,100.0,33.6689789771476,,0.121,5.4960833
Estonia,2016.0,5.649675369262695,10.374149322509766,0.9377151131629944,0.8427706956863403,0.6390852928161621,EST,-3.972602,11.10444,104.74448813878,33.9834292244028,,0.098,4.2167153
Estonia,2017.0,5.938395977020264,10.428834915161133,0.9356863498687744,0.8617492318153381,0.6684022545814514,EST,5.593086,11.317183,110.511223721941,40.5946252795802,,0.098,5.7654986
Estonia,2018.0,6.091302394866943,10.471867561340332,0.9326937794685364,0.8856183886528015,0.6206779479980469,EST,9.314116,10.810427,117.065957335107,42.0202570984739,,0.103,8.9656639
Estonia,2019.0,6.034641265869141,10.510815620422363,0.9340643286705017,0.8865043520927429,0.5757541656494141,EST,1.905961,9.9434958,125.267186832033,40.3306536840262,,0.087,3.4497755
Estonia,2020.0,6.452563762664795,10.458588600158691,0.9577704668045044,0.9542005658149719,0.39783477783203125,EST,-7.190845,9.3462172,132.791668025577,46.4805976813481,,,4.0074296
Finland,2006.0,7.672449111938477,10.745329856872559,0.9645628333091736,0.9685804843902588,0.13243018090724945,FIN,5.865538,20.363401,81.553,,16.97968,0.039,3.5794058
Finland,2008.0,7.670626640319824,10.79586410522461,0.9513399004936218,0.9341789484024048,0.2165675312280655,FIN,13.47567,18.926767,87.058,,16.72023,0.052,5.0761824
Finland,2010.0,7.393264293670654,10.733675956726074,0.9354813694953918,0.9160091280937195,0.41251569986343384,FIN,10.64667,17.01717,93.8805,46.1843622158383,17.57044,0.039,5.1144948
Finland,2011.0,7.354225158691406,10.754196166992188,0.9378568530082703,0.9364483952522278,0.3195931911468506,FIN,14.58455,16.27569,96.863,56.5402382888227,17.64717,0.04,5.0536332
Finland,2012.0,7.4202094078063965,10.735365867614746,0.9277393817901611,0.9209681153297424,0.3607339560985565,FIN,4.08757,15.202716,99.2030000000001,59.7941598843626,18.02059,0.029,4.6923285
Finland,2013.0,7.44463586807251,10.721697807312012,0.9408690929412842,0.9186253547668457,0.3057704567909241,FIN,-0.5240724,14.109433,100.34975,42.0593740626318,17.83315,0.046,4.8251047
Finland,2014.0,7.384571075439453,10.713906288146973,0.9520165324211121,0.9330439567565918,0.2654798924922943,FIN,-1.735038,13.493114,99.99225,46.8558861843762,18.44372,0.036,5.5233388
Finland,2015.0,7.447925567626953,10.716032981872559,0.9478005766868591,0.9298619031906128,0.22336965799331665,FIN,-5.985292,12.847135,100.0,55.7600285323456,18.74912,0.037,5.1538558
Finland,2016.0,7.659843444824219,10.739903450012207,0.9539404511451721,0.9483721852302551,0.24965956807136536,FIN,-3.713519,12.091855,100.802,48.5727259093159,18.37508,0.033,4.1666665
Finland,2017.0,7.788251876831055,10.768089294433594,0.9638264179229736,0.9621989727020264,0.19241277873516083,FIN,5.68471,11.896179,102.372,59.7538583335695,17.01601,0.036,4.4827585
Finland,2018.0,7.858107089996338,10.78293228149414,0.9621550440788269,0.9378073811531067,0.19860483705997467,FIN,4.520662,10.926194,103.437,55.5102212646279,16.89956,0.035,4.5936394
Finland,2019.0,7.78034782409668,10.791812896728516,0.9374155402183533,0.947616696357727,0.1953384280204773,FIN,2.988419,9.7360916,104.487,63.9188147034124,16.99991,,4.5454545
Finland,2020.0,7.889349937438965,10.750446319580078,0.9616207480430603,0.9624236822128296,0.16363589465618134,FIN,-4.895009,8.7888527,106.364499999305,80.863288011065,17.29536,,3.8327527
France,2005.0,7.093392848968506,10.641690254211426,0.9403382539749146,0.8948192596435547,0.687850832939148,FRA,10.3273,33.189934,85.525,,13.88573,,6.3386559
France,2006.0,6.582700252532959,10.658916473388672,0.9439290761947632,0.7891207337379456,0.6992701292037964,FRA,6.356844,32.571041,95.825,,14.51202,,6.9818702
France,2008.0,7.0080647468566895,10.67364501953125,0.9353505969047546,0.8333271145820618,0.6688758134841919,FRA,11.52482,30.401829,103.025,,10.56143,,5.8130507
France,2009.0,6.283498287200928,10.6393461227417,0.9181585311889648,0.7982131838798523,0.6541681885719299,FRA,-12.42782,29.745792,95.7,,14.23624,,6.8145199
France,2010.0,6.797901153564453,10.65371322631836,0.9429547786712646,0.8497021794319153,0.622954249382019,FRA,9.879292,29.233322,100.575,40.146622731306,15.01227,,7.9171991
France,2011.0,6.9591851234436035,10.67056655883789,0.9212855696678162,0.9033666253089905,0.6266245245933533,FRA,12.61001,28.385553,106.55,37.5089251294202,15.1197,,7.0512776
France,2012.0,6.649365425109863,10.668852806091309,0.937097430229187,0.8413203358650208,0.6079052686691284,FRA,5.131421,27.465466,105.975,44.0625333396339,14.89342,0.12,6.8722663
France,2013.0,6.667121410369873,10.669451713562012,0.9076908230781555,0.8777957558631897,0.6990693807601929,FRA,0.7326354,25.153784,103.8,39.5130526926862,14.53729,0.114,7.7829313
France,2014.0,6.466867923736572,10.67423152923584,0.8775045275688171,0.8034741878509521,0.6556374430656433,FRA,-1.476806,22.681496,101.925,26.380172229118,14.81659,0.115,7.863688
France,2015.0,6.3576250076293945,10.681742668151855,0.8957194089889526,0.8170362114906311,0.6406020522117615,FRA,-4.764578,22.467602,100.0,32.8252697918279,11.53514,0.113,7.4459929
France,2016.0,6.475208759307861,10.6899995803833,0.8849229216575623,0.7867804765701294,0.6226970553398132,FRA,-2.767709,21.89171,100.925,28.3978157607008,14.94217,0.115,7.2553821
France,2017.0,6.635222434997559,10.710555076599121,0.9314945936203003,0.8338901400566101,0.6014860272407532,FRA,5.985246,21.615114,103.975,37.4793527389085,14.48486,0.112,7.1852927
France,2018.0,6.665903568267822,10.726807594299316,0.9214630722999573,0.8163772225379944,0.5817753076553345,FRA,9.543289,20.640024,107.15,38.0547431018663,11.66428,0.117,6.8363037
France,2019.0,6.6896443367004395,10.740378379821777,0.9583480954170227,0.8272408246994019,0.5682722926139832,FRA,1.744135,19.56168,110.675,38.1849235823193,12.15061,0.117,6.4798903
